username,display_name,follower_count,likes_count,video_count,avatar_url,region_code,average_likes,engagement_rate,follower_tier
gianlucavacchi,Gianluca Vacchi,21988687,265311135,471,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/dda96513424f031d944ad82585144903~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=85389afd&x-expires=1751623200&x-signature=hl0n0TlgNMfC1VrT8QheSw%2B46zg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,IT,563293.280254777,2.561741318409676,Celebrity
garyowencom,Gary Owen,3184895,61725498,1031,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/a754322c796eee97dca5707190a6c15c~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=cd40b5bf&x-expires=1751623200&x-signature=rQLSJw4VTLwAdF7r4iItWmGCxOg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,59869.54219204656,1.8797964200404271,Mega-influencer
itsizail,Izail ⚡️,6001907,390604843,2425,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/9337fcf1eeb74cf93f849297c2a313f8~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=2278fb89&x-expires=1751623200&x-signature=rkld9NvtfRFPMlCxFzwPs4nZfss%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,161074.16206185566,2.6837163931706316,Mega-influencer
anthonnyswagg3,anthonnyswagg,11037451,148340511,343,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/51997459d4e72589b3ad1fe170cf0b2c~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=fa1ab1f9&x-expires=1751623200&x-signature=zN30xp77CUU1OPbLIOkYUodZsc8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,EC,432479.6239067055,3.918292583194304,Celebrity
carloscastroes,Carlos Castro,14457597,565157599,1077,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/ba1d0fec6fb4d314c328221d6f7147f5~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=a43c21aa&x-expires=1751623200&x-signature=VsOLpPCIWLerPYdf%2FhbuNqoHTOc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,PE,524751.7168059425,3.6295915345125644,Celebrity
suavexavier,Suavexavier,15765364,383635929,796,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/1bccfed88fd34264ed045828ba40c7ca~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=d2a7b22d&x-expires=1751623200&x-signature=vM7ZBg6rwqAZO%2BiP9%2FpzcJNAB38%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,481954.68467336684,3.0570476182685464,Celebrity
leanadeeb,Leana Deeb,11578994,385660912,313,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/cff171a0cb5afe1c603b9850be266da2~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=eb1b0ed3&x-expires=1751623200&x-signature=E1JWLQY927CKBi%2FUhh2ciQaSCr4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,1232143.4888178913,10.64119636660915,Celebrity
ox_zung,원정맨 WonJeong,54084162,1665381618,1608,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/dee6ecc50634e5d142c30cfa7f853f6c~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=d663f3a3&x-expires=1751623200&x-signature=bbu6lBK7taJ5d6Q38MOpaU2Xt10%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,KR,1035685.0858208955,1.9149507869251916,Celebrity
gb0012,gb0012,2525166,32474445,459,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/ff7753f81185d0fb069eb2dfceb4942c~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=d2ebaa78&x-expires=1751623200&x-signature=oU2x0v54pXWVYWz%2FdAuuSNlr4Ec%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,BR,70750.4248366013,2.8018128248440424,Mega-influencer
barisresmiii,barış dada,12107348,260076999,1014,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/527c28714aa1c1e98549a8a368b480dc~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=c22ede27&x-expires=1751623200&x-signature=eVucX8uLOsOXWL%2FuaGdXNi3AWKs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,TR,256486.1923076923,2.1184341303123717,Celebrity
ikendrena,Meike,8024653,329025676,1672,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/6958e74b8d8b12031cf01ec0bc175439~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=6675eab0&x-expires=1751623200&x-signature=0Igc2j99CEHnBoTxZjf2gaTBkeE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,ID,196785.6913875598,2.4522641837293127,Mega-influencer
adamw,Adam W,22371722,575478338,1077,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7316584304203710469~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=874cfae9&x-expires=1751623200&x-signature=3YSB%2F%2FUtABWE8omFDRPnN51GX40%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,534334.5756731662,2.388437401793059,Celebrity
tylerashtonn,Tylerashton,3570781,175923884,1126,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/8b2f03eaeee2384ffeb152e01b903164~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=802b0997&x-expires=1751623200&x-signature=WSPaSqRQBccRWzwBIHCKoz9op9w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,156237.90763765541,4.375454771313486,Mega-influencer
hasanmucci,hasanmucci,2079172,49684992,288,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a83e576335465f9236e2dccf680d697a~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=0631246a&x-expires=1751623200&x-signature=MZy5yKwZU%2F%2Fy02gmzTtR2AoWgk8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,TR,172517.33333333334,8.297405569781304,Mega-influencer
littlejem4,LittleJem,2532234,51166622,363,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/d2f44947a2948ee4cefbcd28aeaa2eac~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=4e8bec6b&x-expires=1751623200&x-signature=fwCjmUdZiC%2BlS4hzroVTnH5LPkk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,GB,140954.88154269973,5.566424017002367,Mega-influencer
rockstar.bosa,B O S A🐐,1750844,74656005,569,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/a73c91596483b43ba71c71e651ae79aa~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=d4234f3f&x-expires=1751623200&x-signature=PDnXRMuZDhLCCml4lj%2FYRYx59Us%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,131205.63268892793,7.493850548017295,Mega-influencer
nabela,nabela,7604480,444113600,1028,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/6c2cb35e3819ff7142167246c3857f3f~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=0eaf19f9&x-expires=1751623200&x-signature=68NOtzB%2BcMn1MC04Tbmp6WJukXQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,432017.12062256807,5.681086946412747,Mega-influencer
rawanfahmii,rawan,5217567,142799960,238,https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/2117cb0b504058b08a252bbefff67bca~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=0b6b2941&x-expires=1751623200&x-signature=bdv1bfHrA9aFsiJVp5t0AnmIqBo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,AE,599999.8319327731,11.499609529360583,Mega-influencer
gordonramsayofficial,Gordon Ramsay,41084180,716798911,648,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7310612651137040390~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=d3b3525c&x-expires=1751623200&x-signature=zPh6735Rtn8ZVxyX%2BLNi4H%2BOmks%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,GB,1106171.1589506173,2.6924503761560223,Celebrity
danivallem,Dani Valle,8449371,397229423,2219,https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/37b24b8cec6242b1e7438764c40e2377~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=cc35aba0&x-expires=1751623200&x-signature=R8mj9lR%2B9Saty4PMCYI72FjaM38%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,MX,179012.80892293827,2.118652488131226,Mega-influencer
louuuyoung,louuuyoung,1165099,32330029,876,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/b047572c831e1bac5bde58dbe9ccf3a0~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=5fcb04af&x-expires=1751623200&x-signature=K6ty5ifoQRYwKoHj7dht00EjTmg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,36906.425799086755,3.167664361490891,Mega-influencer
gorowok21,MAFIA BANGLADESH,704923,24014524,296,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/28506d7e34dcaf613928813a39156913~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=69194277&x-expires=1751623200&x-signature=GRQ4OLZiEsj5yjsZhkh2OzA9vdg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,ID,81130.14864864865,11.50907952338747,Macro-influencer
thatlittlepuff,ThatLittlePuff,32530964,829533735,1162,https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/28d588c14499045b9733767adb465d36~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=7db307c6&x-expires=1751623200&x-signature=qt74BFVguiJACZ2l1zUZngxIDCs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,713884.4535283993,2.1944767868803376,Celebrity
milaalawiyah,Mila Alawiyah,5005072,204457505,829,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/92c4630d793d544c898d6ef89861d969~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=36184ba3&x-expires=1751623200&x-signature=6rZKLB8qdLpxGZX1Zyfw%2Bb7SYQg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,ID,246631.48974668275,4.927631205838453,Mega-influencer
nattinatasha,Natti Natasha,17907239,117082750,325,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/44ad3f6a8ba5abed42c4319b20f8c514~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=979e2226&x-expires=1751623200&x-signature=J40%2BoCraUoL5kCeqxYdyDVRYmuI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,360254.6153846154,2.011782025049285,Celebrity
los_escachaitos,Los escachaitos,9603391,202408801,991,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/d725703ce38159b5b942f777ee606dab~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=4eb3e415&x-expires=1751623200&x-signature=kQIkxg3s%2FXQRSKoSteTQZS2rRUo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,204247.02421796165,2.12682191340498,Mega-influencer
annaxsitar,anna x,11755029,1879234096,5227,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/0f9fac53e7133471451d5855fd7dd58b~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=e421e3f1&x-expires=1751623200&x-signature=Yj6q4nmmvANli2osiIwFzqcMse4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,359524.4109431796,3.0584731942658725,Celebrity
raulbazanm,RAU🖤,7305111,118161441,1125,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/de5af20feb79ae9d16e94027df52bb55~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=2aff22cc&x-expires=1751623200&x-signature=oc5Y3KwjI2p76Bxrf40RojogekI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,PE,105032.392,1.4377932381862508,Mega-influencer
lexychaplin,lexychaplin,4163501,145852377,467,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/e93ef45eeb95e1dbee2ffae8d0dd43a4~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=fdb6639a&x-expires=1751623200&x-signature=hJtahv8lsigTNZLhC2SWnvGVNlk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,PL,312317.72376873664,7.501324576810156,Mega-influencer
lucasvarelaaaa,Lucas varela,11426260,195935074,390,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/066578931e17cbe03c1bc6e3c6d1a57f~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=aec4de81&x-expires=1751623200&x-signature=aEbrHf%2FN6EsTcv5x%2FP58reSOHWY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,AR,502397.62564102566,4.396868491011282,Celebrity
mariabecerra_22,Maria Becerra,12953313,206237205,417,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c652b6fe8023fee10c0bc4df20ff71fb~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=08ceadf7&x-expires=1751623200&x-signature=xOiwJ0JlYaaB8AfuQxvv7HR%2FbpI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,494573.6330935252,3.8181246225851653,Celebrity
jailyneojeda,Jailyne Ojeda,19272925,393937550,458,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3e3a749773a2691a7ce7f08d9f5cb840~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=55df0a97&x-expires=1751623200&x-signature=BcfjDpjPr1ObHzmnBEh1M7Lz8t4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,860125.6550218341,4.4628703480236345,Celebrity
khonpetch56,ขนเพชร,3744811,41941095,433,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/492efd4efe2115f98588ef3ce6f9c0b6~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=24431be4&x-expires=1751623200&x-signature=Tz3XDOv03hZD0c7qjYLDYWuOA8w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,TH,96861.65127020785,2.586556471613864,Mega-influencer
magaly.rds,Magaly Rodriguez,894298,25078230,432,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/71c4d110e573815637d9194d5d59c8ba~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=a4b5e9e8&x-expires=1751623200&x-signature=yvWdRGfcOocWYgLhkwiXi7Esrik%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,58051.458333333336,6.491287952487128,Macro-influencer
crisdevilgamer7,CrisDevilGamer,6017109,92555168,377,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/cfad1886bf6c13d8d0debfbfa9177343~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=93f8f813&x-expires=1751623200&x-signature=ZiAo1aWUCXmx6rm%2FifwyUlmuyqg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,VN,245504.42440318302,4.080105984504901,Mega-influencer
lizzy.schneider,Lizzy Schneider,261781,19665038,62,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/d6bc68e3a86c7c4800720f609569d49e~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=aa8e1d15&x-expires=1751623200&x-signature=I3EeDV0%2BYVxm2cHF8AFrk8%2BRV0M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,317178.03225806454,121.16159394992935,Mid-tier influencer
agelo_9,عـقيـل 🦉,817167,14290469,323,https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/1861205315d000ad98bf2ac660e9f5a4~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=f7a0f818&x-expires=1751623200&x-signature=SvN%2BNJ01yrUUqvX%2F7UgPRntvtAE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,SA,44242.938080495354,5.414185604716705,Macro-influencer
katkatyeah,katkatyeah,43542,518793,22,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/58900514c52fb1cebfc4b81c5c455d7f~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=0d7ac630&x-expires=1751623200&x-signature=Ybl8b6fmoJpZoOxAds7xN6pdjLQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,TH,23581.5,54.15805429240733,Micro-influencer
datvilla94,🔥Đạt Villa🔥,9055319,443057106,1669,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/b897cff435e72a6782dcecb163e81ac0~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=571ef879&x-expires=1751623200&x-signature=i6Tx01yXBXoNqZXWDqCrEejdMhY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,VN,265462.6159376872,2.9315655907614877,Mega-influencer
ianboggs,IAN,14802065,506950069,1803,https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/37b590c485455dc1b27aa7d8b992b32d~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=ac8c24cf&x-expires=1751623200&x-signature=5vzr7CcXj%2F9vB7ICQvD6d3j1zmM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,281170.31003882416,1.8995343557728206,Celebrity
emilymariko,Emily Mariko,12373123,805102160,1723,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7311533585038180358~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=53c32ed1&x-expires=1751623200&x-signature=GfRADANMxfztLgnrmeBBkkmLxH0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,467267.6494486361,3.7764730007827136,Celebrity
lossiblings_,Lossiblings🍭,31115989,828870198,1378,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/3ad9e68accec0b97db95ad216ca03ac9~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=914ca4fa&x-expires=1751623200&x-signature=W4iYDA1jMbbcaTXIJRUzegXRO7s%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,PE,601502.320754717,1.9330972277780307,Celebrity
beca,beca,30981844,830756555,705,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/964ef00679e1d648db8ffcfd01fc3539~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=f0608b07&x-expires=1751623200&x-signature=%2BJ4yIbkeswFiEijJy%2FFOncYfhVE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,BR,1178378.0921985817,3.80344724542084,Celebrity
schrodingerlee,schrodingerLee,1786833,66702696,300,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/860a428a747b14a7762d0bcce903b306~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=a4eb78a5&x-expires=1751623200&x-signature=F3qinvyMrkPC4uEdUHIc0Jbkcww%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,AU,222342.32,12.44337439480914,Mega-influencer
owen.han,OWEN HAN,4294252,107870301,374,https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/3e48553fb6794fcb942dfd76125cdc02~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=244ed1c1&x-expires=1751623200&x-signature=vfVgJpUBvCr5%2FONXl2TBWgtofDs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,288423.26470588235,6.7164960208642235,Mega-influencer
apple,apple,5828542,11517672,150,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7310704398517305349~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=a351ced4&x-expires=1751623200&x-signature=qRKuP6NQ3jUu8Jwtrlp82%2B5b320%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,76784.48,1.31738743582872,Mega-influencer
avani,avani,41896221,3182944434,1077,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/7ebc652bd547578c47d8a1ad0eb4ee28~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=dcd80916&x-expires=1751623200&x-signature=IrHGoBHV8cz%2BSunufMBo%2BTLgZPs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,2955380.1615598886,7.054049484701469,Celebrity
ajravsss,Aj Raval,8834863,80425028,154,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7310087867479359490~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=1e00d7f5&x-expires=1751623200&x-signature=OrSxsq3SHErctmlN1iVmLlIXN2U%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,PH,522240.44155844155,5.911132312503788,Mega-influencer
tootymcnooty,TootyMcNooty,7145556,195557955,458,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/0f74c9865e4cb174432d9f1ab9168e16~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=2cf611e8&x-expires=1751623200&x-signature=ahk5yNg00tbA6bkgtD2C6XFI11I%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,GB,426982.4344978166,5.975496301446894,Mega-influencer
dustinvogelbacher,Dustin vogelbacher,823976,20161886,873,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/60dc8cd64188c526c8283fff9794d51a~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=32444cd2&x-expires=1751623200&x-signature=pHMciHflXQBh6RjBjv9D9Bx2sgg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,23094.943871706757,2.802866087326179,Macro-influencer
rachsullivan__,Rach Sullivan,2458217,261834877,1324,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7318920004370432005~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=15a816bc&x-expires=1751623200&x-signature=E3e0sELLTGsiXkD0vNryZlynfwg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,197760.48111782476,8.044874847005971,Mega-influencer
linhkool1993,Linh Kool,5439733,165234061,937,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/005e6822c425ab9695a4449ad9a2a693~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=c162e456&x-expires=1751623200&x-signature=ZeBlgXkSuCe8RxhKYwkZUF9YX6M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,VN,176343.71504802562,3.2417715179775484,Mega-influencer
cauamacedo,Cauã Macedo,12613297,226365587,547,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/bd0b1587211e0b06a1d934c2bf707146~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=f9b507ca&x-expires=1751623200&x-signature=moXiieL1AKQE6%2Fqz6sdtorvCVT0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,BR,413831.05484460696,3.280911048432515,Celebrity
mattiastanga,Mattia Stanga,3091848,246255688,1588,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/e49bbdbcd025266a7b4fb416f337ef06~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=c1a0a0e9&x-expires=1751623200&x-signature=cXsfsVVFcsa0ukOr3B59FPfoGUA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,IT,155072.85138539042,5.015539295120278,Mega-influencer
annemarie,ANNEMARIE,7841569,111584039,477,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/b27142d029beac3767e2ae4d00d1d6a7~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=1725bbfe&x-expires=1751623200&x-signature=Kf8FLhYhUFxyIU78wn9yU3ERi30%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,GB,233928.8029350105,2.983188733466612,Mega-influencer
_nch04,Nguyên Chương,2088,38487,1,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/15d98af7970169d8cc309f1f602ff79f~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=28951636&x-expires=1751623200&x-signature=nBjql8gl%2BYbJBNBIw7NjonyAJ4w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,VN,38487.0,1843.2471264367816,Nano-influencer
